Date,Close,High,Low,Open,Volume
2023-07-05 00:00:00,330.3338623046875,333.7529619318794,326.9929302209396,327.3445947298887,18172400
2023-07-06 00:00:00,333.3816833496094,335.0619274987614,327.7450650936466,329.5034469606341,28161200
2023-07-07 00:00:00,329.42535400390625,333.8897282258727,329.2104379854344,331.4768196689225,21214800
2023-07-10 00:00:00,324.159912109375,327.4813467591402,320.017927004541,326.86590410565805,32791400
2023-07-11 00:00:00,324.7851257324219,325.1660955778508,319.44156081618985,323.40771358997307,26698200
2023-07-12 00:00:00,329.4058532714844,333.75297652887264,327.91121941871575,328.8197159187511,29995300
2023-07-13 00:00:00,334.7395935058594,335.7946167426784,331.1837159282275,331.711242452727,20567200
2023-07-14 00:00:00,337.2599792480469,343.3069035731136,336.35148278353853,339.55566639937143,28352700
2023-07-17 00:00:00,337.7386169433594,338.9694723365567,334.2902125016096,337.6897547836129,20363900
2023-07-18 00:00:00,351.1805725097656,358.30207642907544,334.26093764915,337.8363124834503,64738600
2023-07-19 00:00:00,346.8725280761719,354.0819486228708,344.293565577068,353.388368189592,39732900
2023-07-20 00:00:00,338.852294921875,349.6957307761419,337.3869665581141,345.3974402048797,33778400
2023-07-21 00:00:00,335.8240051269531,342.2030679120131,331.97507286884843,341.0796552566589,69405400
2023-07-24 00:00:00,337.1329345703125,338.9011247209187,334.3976671440658,337.85585009967554,26678100
2023-07-25 00:00:00,342.8673400878906,343.75630961701245,337.09394225294653,339.0867675369492,41637700
2023-07-26 00:00:00,329.962646484375,336.70318113968654,325.4103558990967,333.547829841797,58383700
2023-07-27 00:00:00,323.0755920410156,333.4403334728924,321.4441800463063,332.61000460063315,39635300
2023-07-28 00:00:00,330.5487365722656,332.1508430764587,325.4689499409115,325.9573926830905,28484900
2023-07-31 00:00:00,328.1553955078125,329.89425053304086,325.6545411607463,329.13228102338303,25446000
2023-08-01 00:00:00,328.5657043457031,330.7148646247149,325.98674182307207,327.44229185029457,18311900
2023-08-02 00:00:00,319.9300231933594,325.9183364890345,318.8163593371292,325.9183364890345,27761300
2023-08-03 00:00:00,319.1094665527344,322.25503950417715,318.4158860961526,318.4647184532504,18253700
2023-08-04 00:00:00,320.2035522460937,327.393445572908,319.67602568873457,324.20878906184083,23741500
2023-08-07 00:00:00,322.4797058105469,323.4565914550908,319.94957556864017,320.7799343289393,17741500
2023-08-08 00:00:00,318.51348876953125,321.1510914070996,315.53400007450387,319.40245810571645,22327600
2023-08-09 00:00:00,314.78179931640625,319.5489751191951,313.6290518646597,318.9237839533281,22373300
2023-08-10 00:00:00,315.4656982421875,320.67251582192995,313.7561482330681,318.4842715379704,20113700
2023-08-11 00:00:00,313.59002685546875,314.9576606059445,311.83161505156005,312.8573627235517,24355500
2023-08-14 00:00:00,316.54998779296875,316.5695147707091,312.68149972344554,313.9612471638397,18836100
2023-08-15 00:00:00,314.4203491210937,317.5756999823602,313.48254739923874,315.53401288819225,16966300
2023-08-16 00:00:00,313.65679931640625,317.59221281010525,313.06942104679297,314.04837487104845,20698900
2023-08-17 00:00:00,310.21099853515625,315.09597022612365,309.5550861038045,313.79397434041465,21257200
2023-08-18 00:00:00,309.81939697265625,311.679403743466,304.993130668925,307.8712580446662,24755000
2023-08-21 00:00:00,315.10565185546875,315.9769051965937,310.3675190796091,311.23877242073405,24040000
2023-08-22 00:00:00,315.6734619140625,319.2172702035748,314.69450802744353,318.6494900944686,16084600
2023-08-23 00:00:00,320.117919921875,322.2716304158125,316.65241480901244,317.00485374224843,21166400
2023-08-24 00:00:00,313.2358703613281,325.97206974501347,313.22607126255105,325.8448009621162,23281400
2023-08-25 00:00:00,316.1825561523437,318.5124414479657,312.0905059538923,314.70432613416926,21684100
2023-08-28 00:00:00,316.8874206542969,319.2858400208198,314.94908098589,318.80616212257627,14808500
2023-08-29 00:00:00,321.4982604980469,322.056271402599,315.1056925945481,315.1056925945481,19284600
2023-08-30 00:00:00,321.8702392578125,322.86876141280084,319.57949087262745,321.7527695778492,15222100
2023-08-31 00:00:00,320.86187744140625,323.9455756518063,319.9024920508233,322.27157317335417,26411000
2023-09-01 00:00:00,321.74298095703125,325.00288418337306,319.9025429102048,324.3372027250361,14942000
2023-09-05 00:00:00,326.5300598144531,327.80271780347465,321.7429908017799,322.0758315411327,18553900
2023-09-06 00:00:00,325.8741760253906,327.4209100280818,323.23098856949474,326.3636529709045,17535800
2023-09-07 00:00:00,322.9666748046875,326.0699418421109,322.1051906191248,324.3176359252016,18381000
2023-09-08 00:00:00,327.23486328125,329.08510023164433,322.52609807587226,323.1428437260037,19530100
2023-09-11 00:00:00,330.82769775390625,331.2976064014658,328.37051379787096,330.14241804396147,16583300
2023-09-12 00:00:00,324.7875061035156,329.7018735211136,324.5036309989416,328.75228709732,17565500
2023-09-13 00:00:00,328.9872131347656,329.76059500536803,324.2001445661415,324.3371825636095,16544400
2023-09-14 00:00:00,331.57159423828125,333.6861077110659,329.4864183030121,332.01210543040605,20267000
2023-09-15 00:00:00,323.2701110839844,330.2989918946616,322.7121002719872,329.8291132111252,37679800
2023-09-18 00:00:00,322.1344909667969,323.44628529429457,319.49130411829134,320.90099978745496,16834200
2023-09-19 00:00:00,321.7331848144531,322.45763099664185,317.6803313099975,319.3053983263758,16505900
2023-09-20 00:00:00,314.0190124511719,322.65339248865484,313.76450476801705,322.5750893265996,21436500
2023-09-21 00:00:00,312.8050842285156,318.5026021085826,308.3704250255411,312.5407774764578,35560400
2023-09-22 00:00:00,310.3381652832031,314.68472270748657,309.4962494486184,314.5574539286877,21447900
2023-09-25 00:00:00,310.85699462890625,310.9842634015669,308.3704436389246,309.9269765789233,17836000
2023-09-26 00:00:00,305.5707092285156,309.23198754848005,303.4953016985724,308.4977720645104,26297600
2023-09-27 00:00:00,306.2069702148437,307.6851701509051,303.1722074325514,305.7272625333357,19410100
2023-09-28 00:00:00,307.0391540527344,308.84042586965904,302.9373343071566,304.4449019920562,19683600
2023-09-29 00:00:00,309.1047058105469,312.74641565358826,308.3509220336715,311.0626136858314,24147300
2023-10-02 00:00:00,315.02734375,315.1154758886586,308.5466739037748,309.62352913697714,20570000
2023-10-03 00:00:00,306.7943725585937,314.6260036436558,304.6602303826851,314.0777619824239,21033500
2023-10-04 00:00:00,312.24713134765625,313.3044183025866,307.391528310135,307.4208957324774,20720100
2023-10-05 00:00:00,312.6387023925781,313.2456789043345,308.2725763744339,312.3743955953389,16965600
2023-10-06 00:00:00,320.3724060058594,322.26177952741045,309.6430516561737,309.88779008773105,25673600
2023-10-09 00:00:00,322.8785095214844,323.3483881671333,316.3782427539174,317.91520719974994,19891200
2023-10-10 00:00:00,321.4786376953125,324.131594004222,320.7737897972471,323.99452613848536,20557100
2023-10-11 00:00:00,325.423828125,325.8154036612572,322.21286092721374,324.23927254305164,20063200
2023-10-12 00:00:00,324.1903381347656,326.6083551720829,321.8016885159057,323.6127589882386,19313100
2023-10-13 00:00:00,320.83251953125,326.8041134369332,319.4913278140148,325.3846484410319,21072400
2023-10-16 00:00:00,325.6392517089844,329.0655904860134,323.6421773138597,324.08268866001004,22158000
2023-10-17 00:00:00,325.0714111328125,326.4419405397074,320.51928173209353,322.65339394249423,18338500
2023-10-18 00:00:00,323.1624450683594,328.5271229876209,321.3905409680336,325.4923600401383,23153600
2023-10-19 00:00:00,324.34698486328125,329.78996567974724,323.9456102144574,325.1595033838665,25052100
2023-10-20 00:00:00,319.7948303222656,324.9343374400908,318.6005055684448,324.73853474262626,25027700
2023-10-23 00:00:00,322.3890991210937,325.7273354388913,317.56286365993043,318.620120705819,24374700
2023-10-24 00:00:00,323.5736083984375,324.8560355263617,320.70528084515973,324.3273920928105,31153600
2023-10-25 00:00:00,333.50018310546875,338.91379608217926,330.5143562790692,337.75860796598914,55053800
2023-10-26 00:00:00,320.9891967773437,334.4400133073603,320.0591786565096,333.37295718073534,37828500
2023-10-27 00:00:00,322.8687744140625,329.63334926048014,321.4884458683103,323.4757210351802,29856500
2023-10-30 00:00:00,330.2109069824219,332.3058824741977,324.8462293530412,326.39299310170355,22828100
2023-10-31 00:00:00,330.9941101074219,331.86539347468425,327.6461042839537,331.7185563552872,20265300
2023-11-01 00:00:00,338.7865905761719,340.1081843444484,332.5016932588563,332.6387611479277,28158800
2023-11-02 00:00:00,340.9892272949219,341.48847346531505,337.5139230484177,339.93194035995595,24348100
2023-11-03 00:00:00,345.3749084472656,346.93147136857294,340.02002965992455,342.2716414539088,23637700
2023-11-06 00:00:00,349.0263671875,350.0151200008031,345.91330154053924,346.0112028872033,23828300
2023-11-07 00:00:00,352.9422607421875,354.83163466533523,350.10330030774577,351.8360380163673,25833900
2023-11-08 00:00:00,355.5560302734375,356.211912585882,352.9617788165993,354.0680013849328,26767800
2023-11-09 00:00:00,353.0988464355469,357.1125629670032,352.77577495327927,354.6749477041347,24847300
2023-11-10 00:00:00,361.8898620605469,362.3108050217642,353.47085345970584,353.8819973228906,28042100
2023-11-13 00:00:00,358.9627990722656,360.7151348704628,358.1992162461448,360.4703964021509,19986500
2023-11-14 00:00:00,362.4772338867188,364.1218990717547,359.61870535436486,363.2016800561241,27683900
2023-11-15 00:00:00,362.6243896484375,366.0184363495822,360.1131537221127,364.20368992773217,26860100
2023-11-16 00:00:00,369.0005493164063,369.17711149272384,363.1246930041327,363.8898257041159,27182300
2023-11-17 00:00:00,362.8008728027344,367.2347133655488,360.00518621415773,366.4891889590136,40157000
2023-11-20 00:00:00,370.2463073730469,371.64904556813445,363.9290460653395,364.1448542442713,52465100
2023-11-21 00:00:00,365.9596252441406,369.049583062371,364.0467785330769,368.5100775469122,28423100
2023-11-22 00:00:00,370.64849853515625,372.5515261398846,367.8233841555208,370.79563367244174,23345300
2023-11-24 00:00:00,370.2364501953125,370.7661665682208,367.9901174917075,370.1383501357465,10176600
2023-11-27 00:00:00,371.39398193359375,373.3853204961733,369.0299409491242,369.5988734413345,22179200
2023-11-28 00:00:00,375.4061279296875,375.70039825159085,370.95264746391,371.1390286464299,20453100
2023-11-29 00:00:00,371.6294250488281,376.97553440384473,370.24629493974936,376.4458479300218,28963400
2023-11-30 00:00:00,371.6882934570313,372.8457964517108,368.3138546072338,371.2762851366522,30554400
2023-12-01 00:00:00,367.37213134765625,370.95255911244834,364.2331089605876,369.57924804408185,33040500
2023-12-04 00:00:00,362.1044921875,362.4772245359519,355.9834013927852,362.0652461744231,32063300
2023-12-05 00:00:00,365.4200439453125,365.9693683802573,358.65155863650625,359.46575623768496,23065000
2023-12-06 00:00:00,361.77093505859375,367.0484010604839,361.0156214613024,366.4206145498899,21182100
2023-12-07 00:00:00,363.8799743652344,364.3704447283438,359.3382140130918,361.2118143924818,23118900
2023-12-08 00:00:00,367.0975036621094,367.3231008977417,361.2118585847211,362.1633724030031,20154400
2023-12-11 00:00:00,364.2232971191406,364.51759731266617,359.12242306000167,361.4570668899954,27708800
2023-12-12 00:00:00,367.2445983886719,367.28384440026525,363.3992975227853,363.7818787799653,24838300
2023-12-13 00:00:00,367.23480224609375,370.4424978188213,363.703409381408,368.8533485777596,30955500
2023-12-14 00:00:00,358.9556579589844,366.6364411485853,357.18997650221536,366.1950058164245,43277500
2023-12-15 00:00:00,363.6641845703125,365.3023389016885,359.29898614385536,359.858129570657,78502300
2023-12-18 00:00:00,365.5475463867188,365.890881619393,361.65321060475327,362.4085541038235,21802900
2023-12-19 00:00:00,366.14599609375,366.14599609375,362.7911651705603,364.4097116072821,20603700
2023-12-20 00:00:00,363.5562438964844,368.8631367699809,363.46796282422974,367.8527690284867,26316700
2023-12-21 00:00:00,366.420654296875,367.27406804850153,362.9873613143247,365.4593214848229,17708000
2023-12-22 00:00:00,367.4407958984375,368.0293663723626,365.6064413711889,366.5579551555188,17107500
2023-12-26 00:00:00,367.519287109375,369.7558309565617,366.3813921785695,367.852803392138,12673100
2023-12-27 00:00:00,366.9405517578125,367.9116736219655,365.7045567045712,366.5677894442357,14905400
2023-12-28 00:00:00,368.1274108886719,369.2849136866252,367.028762135636,368.215691956048,14327000
2023-12-29 00:00:00,368.8729553222656,369.9716041347207,366.3617494835299,368.83370931155366,18730800
2024-01-02 00:00:00,363.8015441894531,368.735675683701,359.77968054105025,366.7345478799601,25258600
2024-01-03 00:00:00,363.5366821289063,366.1459883616317,361.4865193608946,361.9769897820248,23083500
2024-01-04 00:00:00,360.9273376464844,365.9889954484458,360.1720240549271,363.6053166389914,20901500
2024-01-05 00:00:00,360.7409973144531,364.9688499798779,359.51482125288123,361.9377463479848,21004600
2024-01-08 00:00:00,367.5487060546875,368.0489954358008,361.9769695664422,362.26142084093584,23134000
2024-01-09 00:00:00,368.6277465820313,368.8239167777909,364.1154129764403,364.91979160608497,20830000
2024-01-10 00:00:00,375.4747009277344,376.84804200266086,369.1476507008414,369.1966857666869,25514200
2024-01-11 00:00:00,377.2991943359375,383.2338730948784,373.1301967133618,378.6430781915834,27850800
2024-01-12 00:00:00,381.0660400390625,381.27202920676456,377.31883933016337,378.1428259369064,21661200
2024-01-16 00:00:00,382.831787109375,386.52013440392574,380.2322997601581,386.1571910674611,27202300
2024-01-17 00:00:00,382.0469970703125,382.6747835868636,377.4758095594247,380.585404924774,22234100
2024-01-18 00:00:00,386.3631896972656,386.4808978161866,382.6846613012814,384.2541727374228,23392100
2024-01-19 00:00:00,391.0716857910156,391.0716857910156,386.0002086328452,388.2171444423586,29331100
2024-01-22 00:00:00,388.9528198242188,392.9844718697028,386.088459710553,392.3959014424087,27016900
2024-01-23 00:00:00,391.29730224609375,391.7681646348443,386.42202498468174,388.2073445307626,20525900
2024-01-24 00:00:00,394.8874816894531,397.8989767917514,392.8177112032317,393.8869329627974,24867000
2024-01-25 00:00:00,397.1534423828125,399.25266977586887,394.85804481824994,396.6139369912538,21021200
2024-01-26 00:00:00,396.2314147949219,398.4287425690661,394.7600035777077,396.6630311468464,17803300
2024-01-29 00:00:00,401.9111022949219,402.16615650559856,396.6238165332186,398.3208550483652,24510200
2024-01-30 00:00:00,400.8026123046875,405.17760004808207,398.70341448382425,404.4026783420674,33477600
2024-01-31 00:00:00,390.00238037109375,407.4042883009759,389.6394371111151,399.2036086917865,47871100
2024-02-01 00:00:00,396.084228515625,400.2237994029656,394.1419551827626,394.1713822058696,30657700
2024-02-02 00:00:00,403.3824768066406,404.7852149654356,395.8684666894352,396.11370188933375,28256700
2024-02-05 00:00:00,397.9186401367188,403.3236336682533,396.29027477301287,402.087638647816,25352300
2024-02-06 00:00:00,397.76165771484375,400.1944015675409,395.23084373526007,398.14423897907153,18382600
2024-02-07 00:00:00,406.1585388183594,406.4037740259386,399.6352882839393,399.6745342992148,22340500
2024-02-08 00:00:00,406.2173767089844,407.6397528307197,404.6675034305695,406.15852265638233,21225300
2024-02-09 00:00:00,412.53466796875,412.7995411607667,407.178739238723,407.335693369119,22032800
2024-02-12 00:00:00,407.3454895019531,412.7210259706923,406.8452001103824,412.5444638098807,21202900
2024-02-13 00:00:00,398.5758361816406,402.25436384146246,395.7016870880575,397.22213321307663,27824900
2024-02-14 00:00:00,402.4282531738281,402.7722233518472,397.59311635632974,401.03275815392834,20401200
2024-02-15 00:00:00,399.5487976074219,402.0744846951828,397.3179549607251,401.1015670196542,21825500
2024-02-16 00:00:00,397.0919494628906,401.2490135597069,396.48264621280646,400.9246876418879,22296500
2024-02-20 00:00:00,395.84381103515625,397.5144761866432,391.1462443294289,396.2860326967427,24307900
2024-02-21 00:00:00,395.2442932128906,395.3524118295115,390.3698381114288,393.2689765841808,18518900
2024-02-22 00:00:00,404.5509643554688,405.7106076981084,401.5240930898632,403.1161508977741,27009900
2024-02-23 00:00:00,403.2635498046875,408.688344814685,401.9171806983302,408.5016490183945,16295900
2024-02-26 00:00:00,400.5119018554688,405.05222425854834,400.3349831970826,404.3642838981377,16193500
2024-02-27 00:00:00,400.4529113769531,401.2784217577938,396.8855068799419,400.9540958991776,14835800
2024-02-28 00:00:00,400.6887817382813,402.24152110085487,398.33017625490425,401.1408405413653,13183100
2024-02-29 00:00:00,406.5066833496094,407.05702360240457,398.91981558888216,401.5929096701564,31947300
2024-03-01 00:00:00,408.3346252441406,408.6982397267373,403.7943028017663,404.1775615837775,17823400
2024-03-04 00:00:00,407.7646484375,410.1527354833861,405.2094798738606,406.31016048803207,17596000
2024-03-05 00:00:00,395.7062072753906,407.1061687535314,393.7308905561475,406.8211614689715,26919200
2024-03-06 00:00:00,395.1558532714844,398.1729175476419,391.5196786963873,396.0206822488724,22344100
2024-03-07 00:00:00,402.0842895507813,402.7132369902085,395.30325783772497,399.1163510354161,18718500
2024-03-08 00:00:00,399.2146301269531,403.3422120153882,397.357209279769,400.9246137706761,18002200
2024-03-11 00:00:00,397.5439453125,398.68394443475927,394.3401851841924,396.7970720878644,16120800
2024-03-12 00:00:00,408.118408203125,408.4034154899357,399.7748296289143,400.5905029088669,22457000
2024-03-13 00:00:00,407.9414978027344,410.968369200055,404.35444900675975,410.88976201717287,17115900
2024-03-14 00:00:00,417.8869934082031,420.4421618629372,410.7816654727546,412.99286375239626,34157300
2024-03-15 00:00:00,409.23876953125,415.31218703472393,405.67136478668334,412.0592710260042,45079900
2024-03-18 00:00:00,410.1232604980469,413.4744581297676,406.6442999374372,407.10619591579865,20106000
2024-03-19 00:00:00,414.1426696777344,414.3981955018545,408.3837114296865,410.62439098905713,19837900
2024-03-20 00:00:00,417.8968200683594,418.6142118533255,413.4056235884817,414.7225113763612,17860100
2024-03-21 00:00:00,421.9654541015625,423.3904606608256,419.7935742345306,422.4175129445935,21296200
2024-03-22 00:00:00,421.3463134765625,422.446994132642,418.7223747681048,422.2897797457437,17648500
2024-03-25 00:00:00,415.5676574707031,420.03920955948905,414.3392140382831,417.9066185646381,18060500
2024-03-26 00:00:00,414.3785095214844,418.6436612820826,414.0836951106592,418.270209700842,16725600
2024-03-27 00:00:00,414.162353515625,417.13029224439015,411.7841036640323,417.1204550990482,16705000
2024-03-28 00:00:00,413.4645690917969,414.5947310272611,411.89215553357553,413.7004206285772,21871200
2024-04-01 00:00:00,417.2481689453125,420.5109217375922,414.93868940887074,416.6388658317179,16316000
2024-04-02 00:00:00,414.1721496582031,415.0959414899842,410.6342266844982,412.8650690915943,17912000
2024-04-03 00:00:00,413.19927978515625,415.960818454912,411.86271762245,412.4916951087346,16502300
2024-04-04 00:00:00,410.6735534667969,421.2774854551743,410.36890189824567,417.6609252369343,19370900
2024-04-05 00:00:00,418.1818237304688,419.15477140454254,411.1060069616712,412.7668650207588,16554800
2024-04-08 00:00:00,417.2678833007813,419.9114962791385,416.00012113110665,417.8378979159273,14272400
2024-04-09 00:00:00,418.9287109375,420.3635245342137,414.34907001434647,419.0859553029516,12496900
2024-04-10 00:00:00,415.9607543945313,416.7174646993385,412.4621501419458,414.90919969169937,16216600
2024-04-11 00:00:00,420.55023193359375,421.9654011694112,415.07628079166767,418.4766338120234,17966400
2024-04-12 00:00:00,414.624267578125,417.8477023048313,412.53099493709567,416.73718451939897,19253800
2024-04-15 00:00:00,406.5066833496094,419.45938357073686,406.3002832613404,419.2431763291892,20273500
2024-04-16 00:00:00,407.4304504394531,411.1845807766568,406.59513289625886,407.4206432860486,16765600
2024-04-17 00:00:00,404.73773193359375,411.6563341009439,403.25376259314334,410.0544389834795,15855500
2024-04-18 00:00:00,397.29827880859375,404.7868957018634,396.9838200607476,403.54861503604855,21029900
2024-04-19 00:00:00,392.237060546875,398.4873961854359,390.9103356715456,397.0623898394721,30565800
2024-04-22 00:00:00,394.04541015625,395.9028313783579,388.9252653448522,393.1805810152453,20286900
2024-04-23 00:00:00,400.5413818359375,401.1605221597847,396.10914808184776,397.2687915502586,15734500
2024-04-24 00:00:00,402.0056762695313,405.3568737379943,399.7649965241752,402.4970536697523,15065300
2024-04-25 00:00:00,392.1584777832031,392.9938253486681,381.3383380037112,387.2348667133991,40586500
2024-04-26 00:00:00,399.3128967285156,405.8776909237546,398.7625564960581,405.0620177192778,29694700
2024-04-29 00:00:00,395.3131103515625,399.3129295050505,392.3058831233316,398.2613746922827,19582100
2024-04-30 00:00:00,382.6159057617188,395.2246663994194,382.4586913890698,394.5662074998568,28781400
2024-05-01 00:00:00,388.129150390625,394.792226173252,383.5789912516123,385.83931510454033,23562500
2024-05-02 00:00:00,390.9791564941406,393.0331103770738,387.84416635932274,390.80226783236736,17709400
2024-05-03 00:00:00,399.6470947265625,400.12863501045786,394.9298534066163,395.34262364373967,17446700
2024-05-06 00:00:00,406.4084167480469,406.7916755135943,399.3620518377186,401.7108501382599,16996600
2024-05-07 00:00:00,402.2808532714844,407.5189532422579,402.03516456718575,407.50911609687097,20018200
2024-05-08 00:00:00,403.4601440429688,405.1210019721616,399.6961765499289,401.1310200807253,11792300
2024-05-09 00:00:00,405.2094421386719,405.60253803694064,402.04497067197207,403.4896213413632,14689700
2024-05-10 00:00:00,407.5877380371094,408.2167155386998,404.6984363706866,405.81879129865774,13402300
2024-05-13 00:00:00,406.5852966308594,411.13545592488975,403.7353138522874,410.8013229086305,15440200
2024-05-14 00:00:00,409.3763122558594,410.2902669665076,404.4527014093116,404.9145973369448,15109300
2024-05-15 00:00:00,416.5338134765625,417.25252925056685,410.81371203906,411.4339690700597,22239500
2024-05-16 00:00:00,414.4761962890625,418.8376756715858,413.84611435268135,415.2736611097877,17530100
2024-05-17 00:00:00,413.708251953125,416.37634285020215,411.56198942365705,416.0022176294818,15352200
2024-05-20 00:00:00,418.7588806152344,420.1667475860199,413.49165301735496,413.7082502471213,16272100
2024-05-21 00:00:00,422.4016723632813,426.27085809319817,418.27649987771593,420.2258450310574,21453300
2024-05-22 00:00:00,423.8587036132813,425.719474725285,420.5211715226864,423.4353640639669,18073700
2024-05-23 00:00:00,420.3931884765625,426.89107515061806,418.837648446434,426.2708180980622,17211700
2024-05-24 00:00:00,423.50433349609375,424.3904021961967,417.8433006318776,420.58028575397856,11855300
2024-05-28 00:00:00,423.6618041992188,424.1540678599693,419.9993613614193,422.9824779437519,15718000
2024-05-29 00:00:00,422.5296630859375,424.2722658732092,419.1034967099491,419.1034967099491,15517100
2024-05-30 00:00:00,408.2539978027344,417.7349716036768,407.8306281783295,417.7349716036768,28394500
2024-05-31 00:00:00,408.7068481445313,410.3017776619535,398.2511723788605,410.3017776619535,47995300
2024-06-03 00:00:00,407.1217651367188,409.9867435149057,402.5929630717942,409.1006748520027,17484700
2024-06-04 00:00:00,409.63226318359375,409.99653346155753,403.3411195872324,406.0485695449918,14348900
2024-06-05 00:00:00,417.4494934082031,417.5183874951578,409.8587651411263,411.3454112041521,16988000
2024-06-06 00:00:00,417.95159912109375,418.7293842506858,414.0725584079514,417.449510532203,14861300
2024-06-07 00:00:00,417.29193115234375,419.6843254469309,416.4550768800314,419.60557647742206,13621700
2024-06-10 00:00:00,421.249755859375,421.45649821147657,417.3313558315188,418.1288206635897,13982900
2024-06-11 00:00:00,425.9853515625,426.1231998343133,418.6703194471344,418.8967715885156,14551100
2024-06-12 00:00:00,434.2356872558594,436.5394779500611,426.5465300525426,428.584509143896,22366200
2024-06-13 00:00:00,434.7476196289063,436.52964196122593,432.57182236972,434.0289338170149,15960600
2024-06-14 00:00:00,435.7222900390625,436.2834778568933,429.9627988535268,431.4986591636175,13582000
2024-06-17 00:00:00,441.4325866699219,443.9628295346212,433.9009573670922,435.7420189694067,20790000
2024-06-18 00:00:00,439.4339294433594,443.1751513635572,438.0063828272257,442.7517817727517,17112500
2024-06-20 00:00:00,438.8038635253906,439.6210080275433,434.4423844149745,439.3945559147101,19877400
2024-06-21 00:00:00,442.82073974609375,443.6083496603445,439.60134591371855,440.4578799579492,34187100
2024-06-24 00:00:00,440.743408203125,445.74479433203504,439.5028940256874,442.8404263927747,15913700
2024-06-25 00:00:00,443.9726867675781,444.4354158929602,439.8376592622319,441.31445050765626,16413400
2024-06-26 00:00:00,445.1638488769531,446.5815705330412,441.2552744582943,442.0527391341704,16507000
2024-06-27 00:00:00,445.8432312011719,449.1118693221635,444.7799248025884,445.1835846348848,14806300
2024-06-28 00:00:00,440.0345458984375,448.3341049043701,439.50289267468526,446.059848949654,28362300
2024-07-01 00:00:00,449.6632080078125,450.2932899171113,438.7644825324962,441.71806471797646,17662800
2024-07-02 00:00:00,452.17376708984375,452.4789681964248,446.0992194891888,446.1878533998419,13979800
2024-07-03 00:00:00,453.6406555175781,453.8867873546844,450.795387104232,451.1005881786126,9932800
2024-07-05 00:00:00,460.3255920410156,461.1033770377166,451.8685059547019,452.498587816865,16000300
2024-07-08 00:00:00,459.0260009765625,460.4634324742541,457.27354357582976,459.33120203742016,12962300
2024-07-09 00:00:00,452.42974853515625,460.09919566591896,450.9135678636905,459.77431483044427,17207200
2024-07-10 00:00:00,459.0359191894531,459.2426615392735,451.7602469814767,454.0837473649462,18196100
2024-07-11 00:00:00,447.6646423339844,457.58866578342753,444.5633568384772,455.81652839633193,23111200
2024-07-12 00:00:00,446.5323486328125,449.2988679653278,443.6772254480025,447.30027873142194,16324300
2024-07-15 00:00:00,446.9361267089844,450.1850857131845,444.4452731617962,446.2863349081444,14429400
2024-07-16 00:00:00,442.5647277832031,447.2707673593413,439.7489939570935,447.19201839056086,17175700
2024-07-17 00:00:00,436.6576232910156,437.96706168336215,432.38477757281146,435.7420199325565,21778000
2024-07-18 00:00:00,433.5563049316406,437.770080793845,427.6786754419279,437.4648797185402,20794800
2024-07-19 00:00:00,430.34674072265625,434.3144148345439,425.3158203253179,426.3988064324466,20940400
2024-07-22 00:00:00,436.0865783691406,437.7208974938516,432.1189340633458,434.95437784378936,15808800
2024-07-23 00:00:00,437.967041015625,441.4522765923751,436.2441179825544,437.0317279223722,13107100
2024-07-24 00:00:00,422.2637939453125,434.64916540683873,420.9740654607642,433.6351033912307,26805800
