Date,Open,High,Low,Close,Volume
2023-06-07,96.7738,98.3393,95.0174,95.7333,14367514.0
2023-06-08,94.4924,96.1247,94.144,95.3992,9081050.0
2023-06-09,98.0338,99.9239,97.6043,98.1293,14906100.0
2023-06-12,99.5993,102.5107,99.5707,102.1957,20578756.0
2023-06-13,105.0022,105.6608,101.8903,101.9475,17858602.0
2023-06-14,101.2125,102.8067,100.4393,102.5298,12862629.0
2023-06-15,101.866,102.2398,100.7157,100.8212,11987940.0
2023-06-16,101.0608,101.3629,100.0256,100.2365,11430776.0
2023-06-20,99.8626,100.5336,98.7986,99.6709,9302357.0
2023-06-21,98.8753,99.4313,97.4063,97.4279,9340383.0
2023-06-22,97.217,99.1389,97.1307,98.8561,8581952.0
2023-06-23,97.3129,97.9551,96.8192,97.6867,8919044.0
2023-06-26,97.7921,98.7651,95.9421,95.9613,8560047.0
2023-06-27,96.9582,98.5302,95.875,97.8496,9732034.0
2023-06-28,96.3351,97.6579,96.0663,96.7377,8160885.0
2023-06-29,97.1403,97.3129,95.875,96.4693,7383942.0
2023-06-30,97.1978,97.6675,96.2441,96.7377,11704648.0
2023-07-03,98.0126,99.3841,97.8401,98.8753,5638381.0
2023-07-05,97.1978,98.8178,96.7761,96.8048,9014765.0
2023-07-06,94.9931,95.4341,94.5139,95.2903,9143570.0
2023-07-07,94.974,97.7154,94.8973,96.0763,8036622.0
2023-07-10,96.0955,96.5748,95.2807,95.6354,8041648.0
2023-07-11,98.0893,98.0893,95.99,97.0636,7684553.0
2023-07-12,98.5686,100.0975,98.5015,99.5942,10202026.0
2023-07-13,100.6486,101.2669,98.2714,101.195,9265863.0
2023-07-14,101.6072,102.8485,100.5144,100.7828,9518336.0
2023-07-17,100.3419,100.6726,98.3385,100.4473,10729126.0
2023-07-18,99.3929,99.4313,97.7825,98.8753,10355352.0
2023-07-19,99.5942,100.4473,98.3193,98.789,11204828.0
2023-07-20,94.4659,96.2872,93.0281,93.8045,22810237.0
2023-07-21,93.8237,93.9291,92.3398,93.2198,15381226.0
2023-07-24,93.239,94.1927,92.7693,94.1784,9054912.0
2023-07-25,95.3909,96.709,95.0027,96.1626,9202222.0
2023-07-26,95.367,95.9805,94.4851,95.2903,8993547.0
2023-07-27,97.2937,97.5429,94.8062,95.2328,8049784.0
2023-07-28,95.9613,96.8048,95.645,96.6802,6766298.0
2023-07-31,95.0698,95.645,94.3413,95.0411,8654145.0
2023-08-01,95.0315,95.0794,94.0202,94.3221,6439692.0
2023-08-02,93.4594,93.4594,91.2643,91.734,9827891.0
2023-08-03,90.9097,91.8347,90.6557,91.0439,8603707.0
2023-08-04,91.3314,93.5361,91.1877,92.175,7562649.0
2023-08-07,92.7214,92.9227,91.2787,92.3571,6601403.0
2023-08-08,90.948,90.9672,89.7882,90.5742,7659012.0
2023-08-09,91.8587,91.8778,89.8265,90.0853,6426862.0
2023-08-10,91.4944,91.9929,90.3729,90.8713,7459584.0
2023-08-11,89.6252,89.6252,88.1586,88.1778,10658398.0
2023-08-14,87.8902,89.4239,87.5164,89.213,7489675.0
2023-08-15,88.6858,88.868,87.6985,87.8806,6069500.0
2023-08-16,87.6506,88.8727,87.5356,87.9765,7439502.0
2023-08-17,89.0692,89.0692,87.5643,87.8423,7712486.0
2023-08-18,86.3374,87.5451,85.8485,87.3247,9066167.0
2023-08-21,86.7495,89.0549,86.7495,88.7242,8618303.0
