Date,Open,High,Low,Close,Volume
2023-06-07,40.24,40.25,38.61,38.99,23653908.0
2023-06-08,39.18,40.63,39.04,40.26,20301812.0
2023-06-09,40.05,41.0,40.02,40.99,21980664.0
2023-06-12,41.26,41.745,41.06,41.74,16016444.0
2023-06-13,41.75,41.83,40.89,41.41,16659586.0
2023-06-14,41.3,41.59,40.57,41.27,15077575.0
2023-06-15,41.02,43.75,40.94,43.36,41477785.0
2023-06-16,43.07,43.665,42.53,43.52,27986352.0
2023-06-20,42.77,43.47,42.02,42.17,19936203.0
2023-06-21,42.5,43.2178,41.77,42.66,21916497.0
2023-06-22,42.3,43.87,42.21,42.81,19542077.0
2023-06-23,42.59,43.755,42.33,43.34,23186640.0
2023-06-26,43.75,45.04,43.68,44.42,33692974.0
2023-06-27,44.69,44.83,43.75,43.83,29652066.0
2023-06-28,43.5,45.24,43.32,44.24,28187374.0
2023-06-29,44.09,44.28,42.11,42.58,28595285.0
2023-06-30,43.11,43.4299,42.92,43.17,17589240.0
2023-07-03,43.17,43.4,42.58,43.09,7578076.0
2023-07-05,42.89,43.88,42.89,43.66,15730395.0
2023-07-06,42.99,43.0,41.87,42.11,18048160.0
2023-07-07,42.07,43.12,41.9412,42.91,14937560.0
2023-07-10,42.58,43.2,42.44,42.78,15821816.0
2023-07-11,42.1,44.67,41.746,44.36,32164969.0
2023-07-12,45.0,45.22,43.97,44.52,21830121.0
2023-07-13,45.21,45.935,44.6218,45.64,21193224.0
2023-07-14,45.905,46.4,44.56,44.75,22054795.0
2023-07-17,44.68,45.65,44.5,45.51,21937913.0
2023-07-18,45.34,47.75,45.34,47.41,42620243.0
2023-07-19,47.1,47.9,46.55,47.12,21990935.0
2023-07-20,46.07,47.5,45.86,46.57,23085271.0
2023-07-21,46.55,47.34,46.2804,47.23,20181244.0
2023-07-24,47.06,47.55,46.84,47.32,16669824.0
2023-07-25,47.2,47.73,46.93,47.17,14188200.0
2023-07-26,47.05,47.555,46.62,47.31,16666161.0
2023-07-27,48.0,48.09,46.355,46.61,17991953.0
2023-07-28,47.14,48.43,46.71,48.14,17154631.0
2023-07-31,48.85,49.49,48.15,49.46,38736789.0
2023-08-01,48.67,49.03,46.01,46.65,82282793.0
2023-08-02,46.055,47.705,45.67,46.96,36303801.0
2023-08-03,46.22,47.85,45.79,45.91,25313223.0
2023-08-04,46.0,46.38,45.02,45.2,25657595.0
2023-08-07,45.01,45.53,44.38,44.95,22122549.0
2023-08-08,44.5,45.24,44.085,45.16,14742206.0
2023-08-09,45.25,45.46,43.84,44.11,20112959.0
2023-08-10,44.13,45.18,44.09,44.6,16908213.0
2023-08-11,44.0,44.3,43.31,43.71,16181113.0
2023-08-14,43.5,44.885,42.95,44.85,15828847.0
2023-08-15,44.7,44.88,44.01,44.08,13404696.0
2023-08-16,43.98,44.33,43.4,43.65,14980821.0
2023-08-17,44.18,44.86,43.91,43.97,21326615.0
2023-08-18,43.27,44.84,43.19,44.69,17137983.0
2023-08-21,44.98,45.3,44.01,44.63,15362066.0
2023-08-22,44.94,45.18,44.02,44.35,13599785.0
2023-08-23,44.0,45.615,44.0,45.14,14625811.0
2023-08-24,45.24,45.7199,44.64,44.68,18129594.0
2023-08-25,44.71,44.84,43.08,43.96,19132486.0
2023-08-28,44.11,44.5199,43.71,44.15,10424110.0
2023-08-29,44.21,45.585,44.1201,45.35,11335394.0
2023-08-30,45.35,46.75,45.3,46.51,19869421.0
2023-08-31,46.69,47.57,46.52,47.23,19263774.0
2023-09-01,47.51,47.6999,46.83,47.04,14614473.0
2023-09-05,46.87,47.14,46.3,46.55,16461664.0
2023-09-06,46.34,46.85,45.61,45.9,14262663.0
2023-09-07,45.5,46.68,45.25,46.27,14972153.0
2023-09-08,46.34,47.25,46.27,47.24,15965207.0
2023-09-11,47.74,48.97,47.65,48.94,19007314.0
2023-09-12,48.34,49.1881,47.9,47.92,18808980.0
2023-09-13,47.51,48.3599,47.28,48.16,12691849.0
2023-09-14,48.63,48.695,47.805,48.32,13068165.0
2023-09-15,48.19,48.49,47.27,47.52,16130135.0
2023-09-18,47.3,47.348,46.48,46.51,15025531.0
2023-09-19,46.4,47.755,46.21,47.59,19188602.0
2023-09-20,46.865,47.54,46.4,46.55,22581975.0
2023-09-21,45.79,45.79,43.93,44.6,27875722.0
2023-09-22,45.16,45.345,44.03,44.41,16158675.0
2023-09-25,44.14,45.11,44.11,44.91,9175373.0
2023-09-26,44.5,45.389,44.045,44.27,11283619.0
2023-09-27,44.51,45.4725,44.44,45.14,16835053.0
2023-09-28,44.92,46.58,44.92,46.14,22199170.0
2023-09-29,46.75,46.92,45.85,45.99,14247042.0
2023-10-02,45.57,46.29,45.1016,45.68,14976706.0
2023-10-03,45.36,45.605,44.325,44.51,11033393.0
2023-10-04,44.79,45.485,44.18,44.94,12476109.0
2023-10-05,44.84,44.93,43.65,44.61,14518798.0
2023-10-06,44.06,45.945,44.06,45.78,14380568.0
2023-10-09,45.15,45.6,44.58,45.45,11422320.0
2023-10-10,45.75,47.275,45.55,46.63,14538614.0
2023-10-11,46.9,47.21,46.265,46.64,12985479.0
2023-10-12,46.54,47.04,45.6,45.95,15983613.0
2023-10-13,45.82,46.29,42.7,43.48,28215656.0
2023-10-16,43.765,45.0,43.465,44.71,20447112.0
2023-10-17,44.41,45.26,44.05,44.38,17337780.0
2023-10-18,43.9,44.2,42.91,43.0,15387992.0
2023-10-19,43.02,43.27,42.185,42.72,16089978.0
2023-10-20,42.72,43.3501,42.26,42.96,13966105.0
2023-10-23,42.53,43.97,42.25,43.04,11277093.0
2023-10-24,43.5,44.325,43.385,44.19,17566478.0
2023-10-25,43.3,43.49,42.065,42.35,16495882.0
2023-10-26,42.14,42.3,40.09,40.62,23465460.0
2023-10-27,41.21,42.145,40.8,41.23,17098580.0
2023-10-30,42.01,43.0,42.01,42.73,21292723.0
2023-10-31,42.82,43.53,42.2,43.28,18414020.0
2023-11-01,43.25,44.0,42.91,43.83,18989315.0
2023-11-02,45.35,46.86,45.25,46.48,25816850.0
2023-11-03,46.92,48.15,46.63,47.75,21960652.0
2023-11-06,47.94,48.3,47.43,48.14,27843095.0
2023-11-07,47.0,50.04,46.68,49.92,81365358.0
2023-11-08,50.04,50.3,48.9,49.5,37726705.0
2023-11-09,49.3,50.68,49.02,50.05,29962340.0
2023-11-10,50.01,52.1,49.9,51.58,27238617.0
2023-11-13,51.17,52.42,50.72,52.24,21026866.0
2023-11-14,52.9,54.31,52.39,53.88,30621855.0
2023-11-15,53.92,54.26,53.16,53.76,22419701.0
2023-11-16,53.5,54.51,53.15,54.42,20810849.0
2023-11-17,54.13,54.51,54.01,54.44,16122436.0
2023-11-20,53.83,55.355,53.76,54.75,28529194.0
2023-11-21,54.23,55.08,53.89,54.85,34115507.0
2023-11-22,55.1,55.82,54.96,55.37,18467671.0
2023-11-24,55.15,55.9363,55.07,55.32,10696821.0
2023-11-27,55.47,56.455,55.29,56.06,19101870.0
2023-11-28,55.98,56.45,55.69,56.21,20457495.0
2023-11-29,56.49,57.13,56.145,56.4,23496211.0
2023-11-30,56.61,56.77,55.53,56.38,32769812.0
2023-12-01,56.67,57.865,56.25,57.35,28539897.0
2023-12-04,60.01,60.92,58.57,58.63,85417307.0
2023-12-05,58.01,58.66,57.7006,57.97,39170598.0
2023-12-06,58.37,59.98,58.36,59.75,33834959.0
2023-12-07,59.67,60.995,59.525,60.98,34410194.0
2023-12-08,60.51,62.25,60.51,61.7,28852116.0
2023-12-11,61.53,62.99,60.94,62.46,30389677.0
2023-12-12,62.065,63.025,61.8301,62.72,27144311.0
2023-12-13,62.71,62.88,61.45,61.97,41661681.0
2023-12-14,62.01,62.81,60.61,62.5,44818142.0
2023-12-15,62.16,63.53,61.41,61.86,364261230.0
2023-12-18,62.01,62.49,61.33,61.73,28614030.0
2023-12-19,61.88,62.7,61.69,62.12,26813795.0
2023-12-20,61.49,62.28,60.62,60.68,28286061.0
2023-12-21,61.24,61.76,60.825,61.46,19999593.0
